Test Name,PFE_1
Engineer,
Location,
Test Info,


Time,Elapsed Time,1TC1,1TC2,1TC3,1TC4,1TC5,1TC6,1TC7,1TC8,1TC9,2TC1,2TC2,2TC3,2TC4,2TC5,2TC6,2TC7,2TC8,2TC9,3TC1,3TC2,3TC3,3TC4,3TC5,3TC6,3TC7,3TC8,3TC9,4TC1,4TC2,4TC3,4TC4,Ambient,1GASCO,1GASCO2,1GASO2,2GASCO,2GASCO2,2GASO2,3GASCO,3GASCO2,3GASO2,4GASCO,4GASCO2,4GASO2,WEA_DIR,WEA_VEL,1PT1V,1PT2V,1PT3V,2PT1V,2PT2V,2PT3V,Event
2021-10-22 10:39:33,00:19:23,662.984985,678.805420,672.841614,658.336853,638.159912,621.133301,590.251465,580.801270,757.707520,800.194824,805.978333,815.135254,800.904602,803.274963,807.978027,806.648437,811.658997,815.454773,1033.088257,1022.455688,1026.940674,1032.020996,1027.392578,1038.779297,1024.599609,1035.101562,1031.925537,712.349121,706.435608,723.067993,725.943848,21.454216,5.252115,3.754344,0.022982,5.227973,3.897587,-0.006954,5.240205,2.878798,0.013969,5.252437,3.558634,0.073841,6.083892,2.178684,-0.001160,-0.000194,-0.000516,-0.001482,-0.002769,-0.001160,
2021-10-22 10:39:34,00:19:24,664.131470,680.957031,675.693420,657.015076,637.216675,619.841919,589.778564,577.597717,791.902649,799.799561,805.727417,814.726013,800.660217,802.982239,807.599487,806.339172,811.296326,818.107727,1036.779175,1028.945435,1148.186157,1152.400391,1030.592529,1042.316040,1026.833374,1037.734619,1037.851074,713.427673,704.726074,720.505310,725.894104,21.457674,5.240849,3.768186,0.002059,5.241171,3.890505,0.001094,5.240527,2.875257,0.014291,5.242136,3.567003,0.058712,6.354285,2.162911,-0.000838,-0.001160,-0.000516,-0.001160,-0.000838,-0.000838,
2021-10-22 10:39:35,00:19:25,663.257141,678.922546,675.848877,658.295654,635.474426,618.220886,588.748535,576.316467,819.908447,799.722778,805.726929,814.802795,800.672485,802.901123,807.821777,806.542053,811.779297,827.377930,1035.683228,1027.887207,1029.764771,1034.127441,1028.189819,1039.359497,1024.949341,1034.221191,1034.209351,713.740173,705.034912,720.474060,726.448486,21.559366,5.239883,3.767864,0.003669,5.239239,3.892115,0.001415,5.242780,2.873647,0.015901,5.242458,3.567325,0.057103,6.404822,2.157439,-0.000516,-0.001160,-0.000838,-0.000838,-0.001803,-0.001160,
2021-10-22 10:39:36,00:19:26,663.004944,676.226685,725.788818,711.734192,640.451965,621.426575,590.224060,579.176941,808.871338,800.192566,806.246521,815.755981,801.165833,803.165894,808.853760,806.629456,812.923950,831.903442,1030.181274,1021.417358,1025.939331,1030.215088,1024.309448,1035.272339,1031.977905,1036.912598,1029.090576,713.491089,704.501282,719.549011,727.260498,21.605616,5.239239,3.767864,0.005278,5.236986,3.894690,-0.000516,5.245033,2.870429,0.018476,5.240527,3.566359,0.057424,6.313404,2.157761,-0.000516,-0.000838,-0.001160,-0.001160,-0.002125,-0.000194,
2021-10-22 10:39:37,00:19:27,665.051636,678.825195,673.264832,658.677002,637.571411,621.626892,591.425232,580.376831,849.929810,801.217041,806.996460,816.655396,801.869263,803.425537,809.887268,807.187012,815.201538,830.861450,1025.655151,1014.717346,1021.616333,1026.846069,1019.516235,1029.594116,1013.933350,1022.084290,1016.085876,714.863892,703.664001,718.359253,728.145325,21.635088,5.239239,3.768508,0.002381,5.241171,3.890183,0.003669,5.242780,2.873004,0.016866,5.242136,3.567969,0.056459,6.079708,2.139735,-0.000838,-0.000838,-0.001160,-0.000838,-0.001160,-0.000838,
2021-10-22 10:39:38,00:19:28,668.287048,681.659241,673.853577,656.187927,636.472961,620.901978,591.407654,578.388916,816.566895,802.298157,807.899597,817.751709,802.779846,804.103333,811.071716,808.726929,817.783875,829.431396,1020.591003,1008.634949,1017.253174,1023.271057,1015.601807,1025.517578,1010.854370,1018.747375,1016.416992,715.023132,705.955383,722.665710,727.543579,21.591003,5.239239,3.767864,0.003025,5.240527,3.889861,0.001737,5.241171,2.873004,0.019763,5.242780,3.568613,0.053884,5.710815,2.150036,-0.001160,-0.000838,-0.000838,-0.000194,-0.000838,-0.001160,
2021-10-22 10:39:39,00:19:29,671.547607,689.377991,679.137573,657.353943,635.526611,620.302124,591.396606,580.761719,791.859619,803.848816,809.183472,819.077759,804.051514,805.273621,812.203064,810.434143,820.098022,827.743530,1019.805664,1008.147705,1017.951538,1022.566406,1015.815002,1026.177856,1013.034851,1023.600525,1023.576599,714.691650,705.330078,721.156555,726.938843,21.571953,5.239883,3.768508,0.001094,5.243102,3.890505,0.002703,5.241815,2.873004,0.022016,5.240849,3.568291,0.055493,5.543752,2.158083,-0.000194,-0.001160,-0.001482,-0.000516,-0.000194,-0.001160,
2021-10-22 10:39:40,00:19:30,669.453308,689.038208,682.276001,660.973938,637.057556,620.990112,592.142151,581.470703,813.410095,805.153992,810.362183,820.275330,805.202759,806.249451,813.525879,811.483948,820.814941,831.575562,1023.276062,1012.965759,1019.862305,1023.951660,1017.492859,1028.220215,1018.530640,1027.915405,1029.791016,714.798340,702.585876,717.069397,726.628235,21.599684,5.239239,3.769474,0.001415,5.241815,3.890505,0.002059,5.244390,2.870750,0.016222,5.242780,3.568934,0.056459,5.705665,2.165808,-0.001160,-0.000838,-0.000838,-0.000838,-0.000838,-0.001803,
2021-10-22 10:39:41,00:19:31,666.510681,686.045837,680.352051,663.714661,641.318359,623.373474,594.003845,587.218384,832.692200,806.437805,811.596924,821.777466,806.448792,807.302612,815.276123,813.466003,822.159729,827.436035,1025.187378,1015.627014,1025.267944,1028.916504,1022.384216,1033.415283,1021.876221,1031.694580,1035.601562,714.193848,705.229736,718.829407,727.443787,21.665434,5.238274,3.772049,0.003025,5.242136,3.889539,0.002059,5.242136,2.870429,0.019119,5.241171,3.569256,0.058390,5.929382,2.172568,-0.000516,-0.000838,-0.000838,-0.001160,0.000450,-0.001482,
2021-10-22 10:39:42,00:19:32,667.874695,686.090515,677.743896,660.035645,638.451355,621.480896,591.399841,590.554016,800.135254,807.703674,812.793152,822.770874,807.573547,808.422913,816.886169,815.121155,824.075378,825.001526,1028.946167,1019.452026,1026.329590,1027.878296,1023.424377,1035.908569,1021.732666,1033.964722,1038.659180,715.490601,705.021240,720.983398,726.323486,21.702904,5.235699,3.772049,0.000450,5.242136,3.889539,0.002703,5.246965,2.868176,0.025879,5.238274,3.571831,0.053884,5.776804,2.184156,-0.000516,-0.000516,-0.001160,-0.000516,0.001094,-0.001803,
2021-10-22 10:39:43,00:19:33,667.892029,684.138855,676.517334,659.062378,635.913940,619.143372,588.871521,584.917969,813.487122,808.436035,813.540588,823.251526,808.353394,809.141846,817.360779,815.826294,824.101685,824.583679,1028.909546,1021.440735,1025.995728,1028.315552,1023.314087,1035.056885,1020.281677,1031.049927,1038.217285,715.213379,704.773926,720.616638,725.630432,21.608114,5.239239,3.769152,0.002059,5.241815,3.889218,0.003347,5.242136,2.873004,0.017832,5.240205,3.568934,0.056137,5.181298,2.204757,-0.001160,-0.000516,-0.001160,-0.000838,-0.000838,-0.001160,
2021-10-22 10:39:44,00:19:34,667.932922,682.823853,674.528198,659.093750,638.349731,621.692810,589.958496,581.194092,832.684387,809.101624,814.112915,823.633545,809.002563,809.803040,817.485901,815.936218,824.991211,826.809265,1030.683960,1023.728516,1027.221558,1029.282349,1024.613525,1037.667725,1024.129883,1037.219360,1042.751587,715.372803,704.384949,720.181885,724.733643,21.611467,5.239239,3.768186,0.002703,5.242458,3.887286,0.003991,5.241493,2.873004,0.021695,5.239239,3.569578,0.053240,4.500493,2.200251,-0.001160,-0.000838,-0.001160,-0.000516,0.000450,-0.000838,
2021-10-22 10:39:45,00:19:35,668.891296,683.794312,675.627686,658.629578,638.731506,624.907593,592.681396,578.991943,864.364685,809.378906,814.453125,823.811646,809.433655,810.165894,817.659241,815.662292,822.787964,820.707886,1033.273560,1026.543823,1029.039551,1031.310791,1026.162598,1039.648193,1025.626465,1040.109863,1037.471558,714.986633,703.957825,719.469055,723.897705,21.645697,5.237308,3.772049,-0.000516,5.244390,3.889218,0.004312,5.242136,2.872682,0.016866,5.240849,3.569578,0.054849,4.258429,2.173212,-0.000838,-0.001160,-0.000838,-0.000516,0.000450,-0.001160,
2021-10-22 10:39:46,00:19:36,670.767212,685.541809,675.946594,659.038635,637.407166,623.796631,592.356628,581.372620,880.907043,809.550537,814.602722,823.795959,809.668640,810.372009,817.935120,815.686035,822.475647,818.531128,1035.136597,1028.047363,1031.152710,1032.361450,1028.302856,1042.353638,1029.019165,1044.480591,1048.872314,714.119202,703.303162,718.628723,730.356689,21.652660,5.238917,3.768830,0.001737,5.243424,3.888574,0.002381,5.237952,2.874291,0.016866,5.242458,3.567325,0.055493,4.076559,2.178684,-0.000516,-0.001160,-0.000838,-0.000838,-0.001160,-0.001482,
2021-10-22 10:39:47,00:19:37,671.851318,686.689636,676.472229,656.614380,635.560120,622.467468,590.455078,601.187622,783.814392,809.658691,814.726257,823.714783,809.899536,810.574463,817.839783,815.724060,823.000854,820.493347,1038.733765,1031.892578,1035.186279,1035.254028,1032.055664,1046.941528,1033.541748,1049.742798,1048.239502,714.069458,703.074158,718.354004,723.315369,21.604536,5.238595,3.770439,0.002381,5.245033,3.888574,0.002381,5.241493,2.875257,0.015579,5.241171,3.567325,0.057103,3.832242,2.157117,-0.001160,-0.000838,-0.000838,-0.001160,-0.000194,-0.001160,
2021-10-22 10:39:48,00:19:38,672.289062,686.770020,676.639038,656.537048,633.411865,619.953979,590.431091,594.856934,756.834961,809.919006,815.027222,823.813599,810.257751,810.817749,817.331909,816.353027,823.290894,821.794495,1041.752197,1034.733276,1038.267944,1037.702148,1034.720825,1049.135620,1034.621460,1051.349976,1050.409424,713.952148,702.678955,717.866455,722.492920,21.572144,5.238917,3.768186,0.002381,5.242458,3.888574,0.003347,5.241493,2.873004,0.015257,5.244068,3.567325,0.057103,3.624622,2.148426,-0.000838,-0.001160,-0.000838,-0.000838,0.000128,-0.001160,
2021-10-22 10:39:49,00:19:39,672.670776,688.571045,679.644897,659.603455,635.053528,619.578552,588.895630,590.556824,701.410522,810.153625,815.234985,823.897339,810.555847,810.929749,817.010071,816.193542,823.147217,820.714905,1042.992798,1036.097900,1038.323853,1037.973267,1034.677246,1049.325684,1032.509033,1048.742432,1054.666138,713.818420,703.193115,718.991211,720.294983,21.586561,5.238595,3.768508,0.002059,5.242136,3.888896,0.005278,5.236986,2.875579,0.017510,5.243102,3.566681,0.055493,3.670974,2.146495,-0.000516,-0.000838,-0.000838,-0.001160,-0.000838,-0.000194,
2021-10-22 10:39:50,00:19:40,668.981873,682.395752,675.733582,658.643005,636.817627,619.994507,589.464905,583.657166,765.752563,810.233459,815.337158,823.957092,810.723206,811.098511,816.895508,816.331909,823.174133,820.839966,1040.943481,1035.029663,1036.545288,1037.619873,1033.641724,1047.041382,1030.748535,1046.306274,1052.785400,713.252197,701.851807,716.449463,720.680603,21.667986,5.241171,3.767220,-0.000194,5.242136,3.888252,0.004634,5.238595,2.876223,0.012360,5.239561,3.567325,0.058390,4.006387,2.121387,-0.001160,-0.000838,0.000128,-0.001160,-0.000838,-0.001160,
2021-10-22 10:39:51,00:19:41,669.713379,682.041138,672.418945,656.069397,636.611572,619.368896,588.961548,583.872986,721.296143,810.179443,815.209045,823.811646,810.806946,811.324768,817.002014,816.475342,823.310791,817.167786,1041.952148,1035.510498,1036.226196,1038.178711,1033.552368,1046.792236,1029.373657,1044.949219,1050.448975,712.511597,701.397095,715.540527,720.181396,21.708591,5.240205,3.768830,0.002703,5.242136,3.888896,0.003669,5.237952,2.875257,0.015901,5.242458,3.566681,0.059034,4.327958,2.129113,-0.000194,-0.001160,-0.000838,-0.001160,-0.001160,-0.000516,
2021-10-22 10:39:52,00:19:42,668.436340,683.439819,672.700439,654.535095,635.340820,615.539001,585.724792,575.411194,702.749023,809.836365,814.850159,823.382324,810.621887,811.221802,816.926025,816.048096,821.691833,818.440125,1043.576050,1038.443115,1038.088135,1041.320068,1036.619629,1051.348511,1035.219604,1052.749146,1048.111328,711.910339,701.025696,714.699951,719.599426,21.819242,5.239883,3.767542,0.000772,5.243424,3.888252,0.001737,5.236342,2.879764,0.012038,5.242780,3.565716,0.060000,4.636975,2.124284,-0.001160,-0.000516,-0.000838,-0.001482,-0.001160,-0.000194,
2021-10-22 10:39:53,00:19:43,663.473267,678.057617,671.136658,655.619202,636.586853,616.564880,585.323608,570.157776,692.227966,809.373352,814.427917,822.984253,810.294434,810.890625,816.597412,815.434204,820.458679,817.472107,1044.821655,1039.512817,1038.753174,1041.627808,1037.338257,1051.608276,1034.672729,1051.631104,1052.038330,711.282715,700.528931,713.495911,719.065857,21.874762,5.240205,3.767864,0.003025,5.241493,3.889539,0.003669,5.236021,2.876544,0.010107,5.245033,3.566037,0.056781,4.911873,2.108190,-0.000838,-0.000516,-0.000838,-0.000838,-0.001160,-0.000838,
2021-10-22 10:39:54,00:19:44,660.511475,677.457764,672.205444,660.053284,642.108521,619.978638,587.584412,567.010071,740.405518,808.960632,814.218506,822.720642,810.136658,810.912354,816.582520,815.358826,820.208374,819.305908,1047.211792,1042.378296,1041.810791,1042.517822,1039.824707,1053.966675,1039.014771,1058.496704,1058.702759,710.479675,700.110657,713.086304,718.403076,21.904562,5.243746,3.765289,0.004312,5.242780,3.888252,0.004956,5.232158,2.882661,0.004956,5.247931,3.560887,0.062897,5.052541,2.129435,-0.001160,-0.000838,-0.000516,-0.001160,-0.001803,-0.000194,
2021-10-22 10:39:55,00:19:45,658.099182,678.883667,673.876465,662.579834,644.937805,623.120300,590.126465,568.785522,737.566833,808.980347,814.013916,822.594727,810.016174,810.943726,815.956299,815.153015,819.497314,817.909973,1049.145386,1043.878540,1043.430908,1043.732422,1041.678589,1056.658569,1041.296143,1059.048096,1057.477661,709.745544,699.708679,712.369446,718.127563,21.814159,5.240205,3.768186,0.002059,5.241171,3.887608,0.001737,5.239883,2.876223,0.012682,5.242780,3.564750,0.056781,5.096962,2.156795,-0.001160,-0.000838,-0.001160,-0.001482,-0.000838,-0.000838,
2021-10-22 10:39:56,00:19:46,656.719727,676.558044,671.172729,660.576782,642.502258,621.411926,588.725952,574.849731,716.683960,808.779602,813.693176,822.179993,809.424805,810.252197,815.795593,815.415222,820.622986,817.622742,1051.515869,1046.510132,1045.044800,1045.748535,1043.852661,1058.308472,1042.984863,1062.330688,1066.052124,709.285522,699.143250,711.597229,717.379333,21.783463,5.253403,3.753701,0.006888,5.240527,3.891471,0.005922,5.237952,2.880085,0.006566,5.250184,3.554771,0.065472,4.860692,2.182225,-0.000838,-0.000838,-0.000838,-0.001482,-0.001803,-0.000516,
2021-10-22 10:39:57,00:19:47,655.690796,672.654968,666.335876,655.862915,639.394104,618.764160,584.883972,579.145813,672.717407,808.847290,813.397339,821.662781,809.857178,811.069458,815.448120,814.740234,818.325195,812.569641,1054.920776,1050.461792,1047.541504,1047.935303,1046.356689,1060.882446,1044.788696,1063.738525,1066.522217,708.614075,698.782288,710.922791,717.201904,21.667439,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,4.720990,2.190594,-0.000516,-0.001160,-0.001160,-0.001160,-0.001803,-0.000516,
2021-10-22 10:39:58,00:19:48,657.808960,673.037048,663.244080,652.350525,636.956421,616.909912,582.244690,565.632690,699.249390,808.091919,812.940063,820.908630,809.096313,810.520386,814.629089,813.618591,815.671143,813.153198,1056.271118,1051.329468,1048.229492,1049.896118,1048.057129,1062.534180,1045.061279,1064.871094,1063.020020,709.088501,698.659851,712.451721,716.420837,21.529060,5.246965,3.762392,0.006566,5.236986,3.892758,-0.000194,5.237630,2.879120,0.004956,5.247931,3.557990,0.071588,5.353190,2.207332,-0.000838,-0.001160,-0.001160,-0.000838,-0.002125,-0.000838,
2021-10-22 10:39:59,00:19:49,661.108398,678.779541,665.058533,651.535706,636.734375,616.563782,581.537415,557.578491,732.429932,807.022583,812.012085,819.924011,808.148682,809.527466,813.690552,812.261902,812.594238,806.980835,1058.313965,1054.721313,1049.152954,1051.678955,1049.316650,1063.572998,1042.347534,1061.455322,1063.700684,707.831665,698.251831,710.071655,716.880310,21.356659,5.239883,3.766255,0.002703,5.240849,3.889861,0.003025,5.237952,2.874291,0.013647,5.243746,3.563784,0.059678,5.900412,2.233405,-0.001160,-0.000838,-0.001160,-0.001482,-0.001482,-0.000838,
2021-10-22 10:40:00,00:19:50,661.211853,679.712036,666.894287,654.212219,637.968628,616.532349,581.008972,550.276672,775.392578,805.508179,810.457458,818.197998,806.550903,808.493774,812.016479,810.375671,809.826599,803.059265,1056.726440,1053.480835,1047.868042,1051.661011,1049.158325,1063.377686,1045.152100,1063.311890,1062.013062,706.463623,697.564026,710.058350,715.783325,21.237862,5.240527,3.766577,0.004634,5.240205,3.891793,0.002059,5.240849,2.874291,0.013647,5.241815,3.565394,0.059356,5.371216,2.247890,-0.000516,-0.001160,-0.001160,0.000450,-0.001160,-0.000838,
2021-10-22 10:40:01,00:19:51,657.440491,675.498108,686.288818,677.545593,645.775818,626.202271,587.788757,548.788452,807.704773,803.581726,808.744141,816.187866,804.850647,806.963501,809.953064,808.994019,808.058960,801.873047,1059.001709,1054.382690,1049.647339,1052.577271,1050.145874,1065.119629,1046.854736,1067.236328,1060.118530,706.760681,697.450989,709.085510,716.414978,21.096907,5.241171,3.766898,0.003347,5.239561,3.890183,0.002703,5.238917,2.873004,0.012038,5.243424,3.563784,0.055493,5.588495,2.304543,-0.000194,-0.001482,-0.000838,-0.001160,-0.002447,-0.000838,
2021-10-22 10:40:02,00:19:52,655.021179,671.173340,666.458313,659.308350,645.913879,626.182495,587.885559,548.418457,788.650635,802.009705,807.146729,814.611938,803.556519,805.679016,808.125916,807.808655,808.142517,802.788208,1062.417358,1057.994507,1053.268799,1055.538940,1053.837402,1068.405884,1050.411621,1071.335571,1070.130493,705.051270,697.014221,708.661011,715.826965,21.100159,5.238595,3.768186,0.001415,5.240849,3.886964,0.004634,5.240527,2.872360,0.014935,5.242136,3.566037,0.054205,5.468428,2.338986,0.000128,-0.001160,-0.000838,-0.001160,-0.002125,-0.001482,
2021-10-22 10:40:03,00:19:53,654.336670,670.909912,664.657471,658.004028,644.381714,625.160278,586.256714,543.786133,791.859497,800.946716,806.000977,813.315002,802.535278,805.065125,807.145081,807.061646,806.624878,799.161865,1061.345459,1056.353638,1052.343994,1055.006836,1053.354126,1066.438110,1046.805542,1064.971924,1072.366089,705.891663,696.331604,707.978210,714.973694,21.088972,5.239239,3.768508,0.001094,5.241171,3.886964,0.002059,5.239561,2.873326,0.013647,5.241815,3.566037,0.053884,6.019513,2.343170,-0.000838,-0.001160,-0.000516,-0.000516,-0.002125,-0.001803,
2021-10-22 10:40:04,00:19:54,652.462036,668.348328,663.126038,655.524048,642.098328,624.636047,586.476562,544.894287,826.252808,799.928955,804.838745,812.067078,801.535889,804.111084,805.961487,805.725708,804.244934,799.000366,1058.722168,1054.921631,1049.110474,1053.027100,1050.994263,1064.341797,1045.996826,1061.072632,1063.776733,705.292114,695.608215,707.326782,714.049011,21.097330,5.240205,3.767220,0.003347,5.242136,3.889861,0.002059,5.238595,2.873004,0.013969,5.242780,3.565716,0.057103,6.085502,2.303578,-0.000516,-0.000516,-0.000516,-0.000838,-0.001482,-0.001160,
2021-10-22 10:40:05,00:19:55,653.361450,668.770447,663.500061,651.579407,639.020081,622.208374,584.949097,543.405457,792.016357,798.507080,803.429199,810.694763,800.192871,802.747437,804.327148,804.207458,802.663757,798.206421,1061.283203,1057.419312,1050.745605,1055.408936,1054.666870,1068.143677,1051.981201,1069.329956,1070.439453,704.703918,694.975464,706.772827,713.485840,20.939032,5.239561,3.764967,0.011716,5.235699,3.892115,-0.003735,5.246965,2.862059,0.021373,5.239239,3.563784,0.063540,6.426712,2.277826,-0.000838,-0.000516,-0.000838,-0.000838,-0.000516,-0.001482,
2021-10-22 10:40:06,00:19:56,44.449902,87.752129,57.755959,69.388084,33.889927,39.832001,-26.718918,-49.855499,159.066147,219.011642,198.428085,231.979858,195.262375,223.779404,199.112610,225.031204,198.729095,220.629395,450.057373,470.358429,440.945618,468.529480,442.077667,479.141327,439.859924,481.455231,460.920593,122.771019,-153.949585,-96.189568,-14271.862305,-207723.031250,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,6.273167,2.238556,-0.000516,-0.000838,-0.001482,-0.000516,-0.001803,-0.001803,
2021-10-22 10:40:07,00:19:57,363.982574,380.884064,586.260376,575.635925,878.230164,845.509338,536.796448,491.742218,659.589111,798.483582,521.766113,528.621948,832.967285,828.492065,1038.733276,1067.126221,1014.891052,1041.684326,792.980286,782.610596,806.835632,808.913391,783.472107,791.382324,753.905396,774.557068,775.882446,408.967285,318.388611,327.174774,167.391571,-54.275936,5.238595,3.764967,0.010428,5.233123,3.893080,-0.005344,5.251150,2.863669,0.021051,5.233445,3.567969,0.056781,5.715966,2.243062,-0.000516,-0.001160,-0.000838,-0.001482,-0.000516,-0.001803,
2021-10-22 10:40:08,00:19:58,646.701660,662.996643,711.422974,705.523621,854.979187,823.061523,585.820374,538.179810,755.861389,836.794983,1582.663696,1566.626221,798.585693,800.992249,1072.534058,1096.911133,881.847107,871.135925,1103.726440,1099.365601,1103.223755,1101.432739,1690.865601,1554.008423,1022.230530,1029.391602,1080.055664,702.912964,693.776428,705.222290,711.384827,20.777287,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,5.525082,2.258191,-0.001482,-0.001482,-0.001160,-0.001803,-0.000838,-0.003091,
2021-10-22 10:40:09,00:19:59,595.100464,617.340759,593.735596,687.743530,967.596558,959.688354,840.940552,791.875549,998.930603,1054.298340,1209.009399,1213.803833,1269.413696,1157.979736,1234.612305,1260.419067,1557.449219,1554.687988,1469.655396,1540.759521,1629.399536,1593.491455,1496.042358,1103.630493,1568.062134,1540.957642,1666.897461,334.429230,633.034912,648.697388,539.468506,126.916084,5.233445,3.767864,0.008819,5.228295,3.895977,-0.020795,5.258875,2.852081,0.056781,5.211878,3.592432,0.043261,6.235827,2.298749,-0.001160,-0.000516,-0.001482,-0.001482,-0.000516,-0.002125,
2021-10-22 10:40:10,00:20:00,645.325439,667.883728,667.415466,657.277222,648.386719,626.722351,682.256897,634.951172,724.515076,804.326538,815.918213,824.866516,994.475891,979.617737,1302.745850,1315.761719,993.080994,1042.393433,1663.783569,1724.027100,1477.161743,1474.885986,1240.293457,1245.769165,1073.101685,1096.029053,1080.089600,700.307861,691.315369,702.668884,710.449951,20.476538,5.237630,3.768830,0.002381,5.241493,3.890183,0.002381,5.244068,2.871394,0.016866,5.241815,3.568934,0.057103,5.851483,2.294243,-0.001160,-0.000838,-0.001160,-0.000516,-0.001160,-0.001482,
2021-10-22 10:40:11,00:20:01,497.048248,529.099548,527.668640,528.573914,506.992584,489.575104,440.397186,400.366638,525.188354,651.701477,756.030090,770.691711,1102.124146,1072.440308,1191.834839,1234.844971,676.538513,681.335266,988.885315,960.979370,905.392639,915.934998,906.068237,928.023315,1003.947510,1035.183960,930.282227,564.423767,296.287262,313.756897,513.195251,-125.823280,5.231514,3.767220,-0.002125,5.250505,3.879239,-0.010816,5.247609,2.863669,0.027810,5.255656,8.804577,10.545752,5.602015,2.233083,-0.000516,-0.000516,-0.000516,-0.000838,-0.000194,-0.001482,
2021-10-22 10:40:12,00:20:02,188.569321,228.144791,222.836349,232.189117,206.773666,194.272934,211.672333,166.600815,350.276367,484.041229,451.116302,463.980225,344.439514,362.882812,504.219147,508.910522,382.821320,389.229645,610.733887,615.981140,740.368530,733.594238,762.245667,789.366760,877.333069,904.763611,611.522156,267.214844,159.313812,182.404617,158.916962,-29287.460937,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,6.197843,2.187697,-0.001160,-0.001482,-0.001803,0.000450,0.000128,-0.001160,
2021-10-22 10:40:13,00:20:03,1009.350037,1015.995178,801.940308,794.497253,796.577454,773.312073,665.016296,638.789429,654.772095,1227.118408,1538.454224,1769.991333,1040.848877,1027.699341,916.612732,922.773987,1127.681885,1139.069702,1423.744507,1408.841309,1804.607788,1776.587891,1337.756958,1310.896606,1245.663086,1250.385010,1078.111450,667.456787,565.819214,579.092651,683.081482,48.617344,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,4.355319,1.120950,0.833502,0.790691,1.037903,1.037581,0.902065,
2021-10-22 10:40:14,00:20:04,632.623413,654.997375,664.645874,660.264221,647.370972,624.081177,581.810303,539.308105,857.694214,974.000183,824.087402,821.666504,791.608643,794.162842,1045.325684,1044.899902,797.864868,792.203491,1070.105469,1064.336060,1058.205200,1062.674927,1064.067993,1077.520142,1059.311279,1077.465088,1076.721924,697.116272,687.881226,699.280518,706.179077,20.429401,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,8.208417,2.110443,0.008175,0.001737,0.034570,0.024270,0.014291,0.002059,
2021-10-22 10:40:15,00:20:05,630.268921,651.960754,662.030151,657.194580,645.658691,622.305725,579.847839,535.003357,646.533569,789.675049,794.030701,802.159851,791.390747,794.151550,833.747253,834.858032,797.791748,794.720459,1069.058350,1061.665894,1058.077759,1063.606567,1105.076050,1116.259766,1054.851562,1072.243042,1068.213745,699.750488,688.990662,700.044067,709.168823,20.519953,5.239561,3.768830,0.000772,5.241171,3.886642,0.002703,5.241171,2.874291,0.019763,5.241171,3.568613,0.056459,5.136233,2.122675,-0.001160,-0.001482,-0.000838,-0.001160,-0.000516,-0.000838,
2021-10-22 10:40:16,00:20:06,424.078949,459.269104,458.868134,460.550995,436.576172,422.669373,370.988007,335.960052,465.032532,589.706360,685.125244,698.478027,582.477173,592.907410,586.327271,595.727844,954.673401,947.929138,939.287537,919.804626,835.830505,850.805481,1602.855347,1333.729614,740.375977,762.663574,600.339539,651.463135,952.641724,864.986450,409.907074,-187.995316,5.239561,3.766255,0.002381,5.241815,3.887608,0.003025,5.240205,2.871073,0.016866,5.242458,3.566037,0.058068,4.531394,2.150679,-0.001482,-0.000838,-0.000838,-0.001482,-0.000838,-0.001160,
2021-10-22 10:40:17,00:20:07,628.848267,657.746155,669.154785,663.366150,649.075195,621.899292,578.296326,531.711060,676.536743,790.047180,794.472412,801.958252,790.555115,792.963501,796.109558,794.955811,794.470154,793.065002,1064.947021,1055.563843,1057.480225,1061.649780,1059.527954,1071.292480,1054.585083,1073.462891,1073.857788,696.622375,687.900085,698.770630,705.556824,20.763744,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,10.545752,6.228102,2.189950,-0.003091,0.041652,-0.002769,0.054527,0.007210,0.005278,
2021-10-22 10:40:18,00:20:08,265.537781,301.774017,306.400391,311.506592,290.352478,271.229279,216.447998,173.227356,255.925766,437.612091,433.451447,450.125275,431.053497,441.077148,436.335907,443.031616,434.581726,440.191376,689.429932,688.825806,701.849182,711.807434,786.488892,789.964050,1009.469360,966.821045,923.373169,250.726334,464.963409,375.286438,285.936737,-5566.718750,5.239561,3.770761,-0.000838,5.245355,3.884711,0.005600,5.239883,2.869141,0.022338,5.240849,3.569256,0.051630,5.443321,2.235337,-0.001160,-0.000194,-0.001160,-0.000838,-0.000194,-0.001160,
